Date_of_report;Date_of_measurement;Wave;Region_code;Region_name;Subgroup_category;Subgroup;Indicator_category;Indicator;Sample_size;Figure_type;Value;Lower_limit;Upper_limit;Change_wrt_previous_measurement
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;70+;Draagvlak;Bij_klachten_blijf_thuis;638;Percentage;85.4;82;88.2;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Geslacht;Man;Draagvlak;Bij_klachten_blijf_thuis;2435;Percentage;81.1;79.3;82.8;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Geslacht;Vrouw;Draagvlak;Bij_klachten_blijf_thuis;2567;Percentage;83.6;82;85.1;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Opleiding;Laag;Draagvlak;Bij_klachten_blijf_thuis;1258;Percentage;81.8;79.4;84;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Opleiding;Midden;Draagvlak;Bij_klachten_blijf_thuis;2043;Percentage;80.8;78.9;82.6;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Opleiding;Hoog;Draagvlak;Bij_klachten_blijf_thuis;1701;Percentage;84.3;82.2;86.1;
2021-05-04 10:00:00;2020-09-29;01;VR01;Groningen;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;211;Percentage;85.3;79.7;89.6;
2021-05-04 10:00:00;2020-09-29;01;VR02;Fryslân;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;192;Percentage;78.8;72.3;84.1;
2021-05-04 10:00:00;2020-09-29;01;VR03;Drenthe;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;198;Percentage;78.4;71.8;83.8;
2021-05-04 10:00:00;2020-09-29;01;VR04;IJsselland;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;215;Percentage;85.9;80.6;90;
2021-05-04 10:00:00;2020-09-29;01;VR05;Twente;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;214;Percentage;80.7;74.8;85.5;
2021-05-04 10:00:00;2020-09-29;01;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;193;Percentage;83.3;77.1;88.1;
2021-05-04 10:00:00;2020-09-29;01;VR07;Gelderland-Midden;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;196;Percentage;78.6;72.1;84;
2021-05-04 10:00:00;2020-09-29;01;VR08;Gelderland-Zuid;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;203;Percentage;77.2;70.4;82.8;
2021-05-04 10:00:00;2020-09-29;01;VR09;Utrecht;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;208;Percentage;85.4;79.8;89.7;
2021-05-04 10:00:00;2020-09-29;01;VR10;Noord-Holland-Noord;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;197;Percentage;79.2;72.7;84.5;
2021-05-04 10:00:00;2020-09-29;01;VR11;Zaanstreek-Waterland;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;187;Percentage;80.5;73.4;86.1;
2021-05-04 10:00:00;2020-09-29;01;VR12;Kennemerland;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;193;Percentage;81;74.4;86.3;
2021-05-04 10:00:00;2020-09-29;01;VR13;Amsterdam-Amstelland;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;211;Percentage;87.4;82.1;91.3;
2021-05-04 10:00:00;2020-09-29;01;VR14;Gooi en Vechtstreek;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;116;Percentage;82.1;73.3;88.4;
2021-05-04 10:00:00;2020-09-29;01;VR15;Haaglanden;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;199;Percentage;85.9;79.5;90.5;
2021-05-04 10:00:00;2020-09-29;01;VR16;Hollands-Midden;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;199;Percentage;81.5;75.2;86.4;
2021-05-04 10:00:00;2020-09-29;01;VR17;Rotterdam-Rijnmond;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;228;Percentage;78.2;72.2;83.2;
2021-05-04 10:00:00;2020-09-29;01;VR18;Zuid-Holland-Zuid;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;192;Percentage;81.7;75.2;86.7;
2021-05-04 10:00:00;2020-09-29;01;VR19;Zeeland;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;214;Percentage;81.2;75.3;85.9;
2021-05-04 10:00:00;2020-09-29;01;VR20;Midden- en West-Brabant;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;207;Percentage;83.3;77.5;87.9;
2021-05-04 10:00:00;2020-09-29;01;VR21;Brabant-Noord;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;201;Percentage;85.6;79.9;89.9;
2021-05-04 10:00:00;2020-09-29;01;VR22;Brabant-Zuidoost;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;205;Percentage;85;79.5;89.3;
2021-05-04 10:00:00;2020-09-29;01;VR23;Limburg-Noord;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;212;Percentage;82.9;77.1;87.5;
2021-05-04 10:00:00;2020-09-29;01;VR24;Limburg-Zuid;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;210;Percentage;80.1;74;85;
2021-05-04 10:00:00;2020-09-29;01;VR25;Flevoland;Alle;Totaal;Draagvlak;Bij_klachten_blijf_thuis;201;Percentage;79.7;73.4;84.9;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;4982;Percentage;64.3;62.8;65.8;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;16-24;Draagvlak;Bij_klachten_laat_testen;578;Percentage;61.9;57.4;66.2;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;25-39;Draagvlak;Bij_klachten_laat_testen;1224;Percentage;67.1;64.2;69.9;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;40-54;Draagvlak;Bij_klachten_laat_testen;1370;Percentage;60.1;57.2;62.9;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;55-69;Draagvlak;Bij_klachten_laat_testen;1184;Percentage;65.6;62.6;68.4;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;70+;Draagvlak;Bij_klachten_laat_testen;626;Percentage;66.8;62.6;70.7;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Geslacht;Man;Draagvlak;Bij_klachten_laat_testen;2429;Percentage;62.4;60.3;64.6;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Geslacht;Vrouw;Draagvlak;Bij_klachten_laat_testen;2553;Percentage;66.2;64.1;68.1;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Opleiding;Laag;Draagvlak;Bij_klachten_laat_testen;1245;Percentage;61.9;59;64.8;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Opleiding;Midden;Draagvlak;Bij_klachten_laat_testen;2038;Percentage;62.1;59.8;64.4;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Opleiding;Hoog;Draagvlak;Bij_klachten_laat_testen;1699;Percentage;68;65.5;70.4;
2021-05-04 10:00:00;2020-09-29;01;VR01;Groningen;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;210;Percentage;65.2;58.3;71.5;
2021-05-04 10:00:00;2020-09-29;01;VR02;Fryslân;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;193;Percentage;56.3;49.1;63.3;
2021-05-04 10:00:00;2020-09-29;01;VR03;Drenthe;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;199;Percentage;57.3;50;64.3;
2021-05-04 10:00:00;2020-09-29;01;VR04;IJsselland;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;215;Percentage;63.5;56.7;69.9;
2021-05-04 10:00:00;2020-09-29;01;VR05;Twente;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;212;Percentage;53.2;46.3;59.9;
2021-05-04 10:00:00;2020-09-29;01;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;192;Percentage;61.5;53.8;68.7;
2021-05-04 10:00:00;2020-09-29;01;VR07;Gelderland-Midden;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;195;Percentage;66.8;59.6;73.3;
2021-05-04 10:00:00;2020-09-29;01;VR08;Gelderland-Zuid;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;203;Percentage;65.9;58.6;72.5;
2021-05-04 10:00:00;2020-09-29;01;VR09;Utrecht;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;208;Percentage;68.7;61.9;74.8;
2021-05-04 10:00:00;2020-09-29;01;VR10;Noord-Holland-Noord;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;197;Percentage;61.9;54.4;68.9;
2021-05-04 10:00:00;2020-09-29;01;VR11;Zaanstreek-Waterland;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;187;Percentage;58.9;51;66.3;
2021-05-04 10:00:00;2020-09-29;01;VR12;Kennemerland;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;191;Percentage;64.6;56.9;71.6;
2021-05-04 10:00:00;2020-09-29;01;VR13;Amsterdam-Amstelland;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;211;Percentage;75.3;68.7;80.9;
2021-05-04 10:00:00;2020-09-29;01;VR14;Gooi en Vechtstreek;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;117;Percentage;65.5;55.4;74.4;
2021-05-04 10:00:00;2020-09-29;01;VR15;Haaglanden;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;198;Percentage;69.9;62.7;76.2;
2021-05-04 10:00:00;2020-09-29;01;VR16;Hollands-Midden;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;200;Percentage;56.9;49.2;64.3;
2021-05-04 10:00:00;2020-09-29;01;VR17;Rotterdam-Rijnmond;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;225;Percentage;63;56.4;69.2;
2021-05-04 10:00:00;2020-09-29;01;VR18;Zuid-Holland-Zuid;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;191;Percentage;67.1;59.8;73.7;
2021-05-04 10:00:00;2020-09-29;01;VR19;Zeeland;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;213;Percentage;59.4;52.5;65.9;
2021-05-04 10:00:00;2020-09-29;01;VR20;Midden- en West-Brabant;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;207;Percentage;68.2;61.3;74.4;
2021-05-04 10:00:00;2020-09-29;01;VR21;Brabant-Noord;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;198;Percentage;71.5;64.5;77.5;
2021-05-04 10:00:00;2020-09-29;01;VR22;Brabant-Zuidoost;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;204;Percentage;64.3;57.2;70.8;
2021-05-04 10:00:00;2020-09-29;01;VR23;Limburg-Noord;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;207;Percentage;61.6;54.7;68.1;
2021-05-04 10:00:00;2020-09-29;01;VR24;Limburg-Zuid;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;209;Percentage;61.6;54.7;68.1;
2021-05-04 10:00:00;2020-09-29;01;VR25;Flevoland;Alle;Totaal;Draagvlak;Bij_klachten_laat_testen;200;Percentage;56;48.9;62.9;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;16-24;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;25-39;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;40-54;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;55-69;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;70+;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Geslacht;Man;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Geslacht;Vrouw;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Opleiding;Laag;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Opleiding;Midden;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Opleiding;Hoog;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR01;Groningen;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR02;Fryslân;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR03;Drenthe;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR04;IJsselland;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR05;Twente;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR07;Gelderland-Midden;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR08;Gelderland-Zuid;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR09;Utrecht;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR10;Noord-Holland-Noord;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR11;Zaanstreek-Waterland;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR12;Kennemerland;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR13;Amsterdam-Amstelland;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR14;Gooi en Vechtstreek;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR15;Haaglanden;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR16;Hollands-Midden;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR17;Rotterdam-Rijnmond;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR18;Zuid-Holland-Zuid;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR19;Zeeland;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR20;Midden- en West-Brabant;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR21;Brabant-Noord;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR22;Brabant-Zuidoost;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR23;Limburg-Noord;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR24;Limburg-Zuid;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR25;Flevoland;Alle;Totaal;Draagvlak;Draag_mondkapje_in_ov;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;16-24;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;25-39;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;40-54;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;55-69;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;70+;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Geslacht;Man;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Geslacht;Vrouw;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Opleiding;Laag;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Opleiding;Midden;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Opleiding;Hoog;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR01;Groningen;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR02;Fryslân;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR03;Drenthe;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR04;IJsselland;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR05;Twente;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR07;Gelderland-Midden;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR08;Gelderland-Zuid;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR09;Utrecht;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR10;Noord-Holland-Noord;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR11;Zaanstreek-Waterland;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR12;Kennemerland;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR13;Amsterdam-Amstelland;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR14;Gooi en Vechtstreek;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR15;Haaglanden;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR16;Hollands-Midden;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR17;Rotterdam-Rijnmond;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR18;Zuid-Holland-Zuid;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR19;Zeeland;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR20;Midden- en West-Brabant;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR21;Brabant-Noord;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR22;Brabant-Zuidoost;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR23;Limburg-Noord;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR24;Limburg-Zuid;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR25;Flevoland;Alle;Totaal;Draagvlak;Draag_mondkapje_in_publieke_binnenruimtes;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;16-24;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;25-39;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;40-54;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;55-69;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Leeftijd;70+;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Geslacht;Man;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Geslacht;Vrouw;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Opleiding;Laag;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Opleiding;Midden;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;NL00;Nederland;Opleiding;Hoog;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR01;Groningen;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR02;Fryslân;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR03;Drenthe;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR04;IJsselland;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR05;Twente;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR07;Gelderland-Midden;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR08;Gelderland-Zuid;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR09;Utrecht;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR10;Noord-Holland-Noord;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR11;Zaanstreek-Waterland;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR12;Kennemerland;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR13;Amsterdam-Amstelland;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR14;Gooi en Vechtstreek;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR15;Haaglanden;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR16;Hollands-Midden;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR17;Rotterdam-Rijnmond;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR18;Zuid-Holland-Zuid;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-05-04 10:00:00;2020-09-29;01;VR19;Zeeland;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
